CodiProv CodiDiagnost dies sexe
27 2104 1022 H
27 2105 992 H
27 9998 104 H
27 0101 473 M
27 0102 67 M
27 0103 119 M
27 0104 955 M
27 0105 8 M
27 0106 617 M
27 0201 2108 M
27 0202 332 M
27 0203 62 M
27 0204 555 M
27 0205 556 M
27 0206 362 M
27 0207 -99 M
27 0208 258 M
27 0209 5209 M
27 0210 154 M
27 0211 63 M
27 0212 699 M
27 0213 1414 M
27 0301 1009 M
27 0302 658 M
27 0401 840 M
27 0402 1285 M
27 0501 606 M
27 0502 160 M
27 0503 83 M
27 0504 1402 M
27 0505 2704 M
27 0506 1101 M
27 0601 819 M
27 0602 166 M
27 0603 623 M
27 0604 409 M
27 0605 1712 M
27 0701 43 M
27 0702 416 M
27 0800 263 M
27 0901 1468 M
27 0902 290 M
27 0903 1071 M
27 0904 352 M
27 0905 983 M
27 0906 1795 M
27 0907 3394 M
27 0908 4981 M
27 0909 919 M
27 0910 42 M
27 0911 2181 M
27 1001 1208 M
27 1002 3672 M
27 1003 4019 M
27 1004 92 M
27 1005 286 M
27 1006 1635 M
27 1007 463 M
27 1008 3462 M
27 1101 136 M
27 1102 103 M
27 1103 117 M
27 1104 221 M
27 1105 193 M
27 1106 872 M
27 1107 145 M
27 1108 1132 M
27 1109 300 M
27 1110 876 M
27 1111 1112 M
27 1112 1365 M
27 1113 438 M
27 1114 955 M
27 1115 137 M
27 1116 385 M
27 1117 3217 M
27 1118 961 M
27 1119 979 M
27 1120 1328 M
27 1201 1151 M
27 1202 37 M
27 1203 396 M
27 1301 1336 M
27 1302 2820 M
27 1303 126 M
27 1304 845 M
27 1305 455 M
27 1306 673 M
27 1307 566 M
27 1308 158 M
27 1309 672 M
27 1310 1247 M
27 1401 678 M
27 1402 765 M
27 1403 364 M
27 1404 2383 M
27 1405 -99 M
27 1406 -99 M
27 1407 71 M
27 1408 271 M
27 1409 125 M
27 1410 1566 M
27 1501 25 M
27 1502 813 M
27 1503 6240 M
27 1504 2194 M
27 1505 212 M
27 1506 7 M
27 1507 65 M
27 1508 670 M
27 1601 848 M
27 1602 715 M
27 1700 212 M
27 1801 155 M
27 1802 408 M
27 1803 5 M
27 1804 3329 M
27 1901 1060 M
27 1902 152 M
27 1903 331 M
27 1904 5052 M
27 1905 1171 M
27 1906 3468 M
27 1907 137 M
27 1908 367 M
27 1909 3755 M
27 1911 195 M
27 2101 116 M
27 2102 36 M
27 2103 -99 M
27 2104 964 M
27 2105 1243 M
27 9999 2 M
32 0101 603 H
32 0102 66 H
32 0103 109 H
32 0104 907 H
32 0105 24 H
32 0106 1043 H
32 0201 4381 H
32 0202 1308 H
32 0203 318 H
32 0204 4 H
32 0205 -99 H
32 0206 -99 H
32 0207 824 H
32 0208 2259 H
32 0209 8563 H
32 0210 134 H
32 0211 521 H
32 0212 -99 H
32 0213 2103 H
32 0301 990 H
32 0302 361 H
32 0401 832 H
32 0402 970 H
32 0501 358 H
32 0502 460 H
32 0503 564 H
32 0504 1631 H
32 0505 721 H
32 0506 852 H
32 0601 55 H
32 0602 38 H
32 0603 576 H
32 0604 625 H
32 0605 2294 H
32 0701 -99 H
32 0702 265 H
32 0800 242 H
32 0901 708 H
32 0902 527 H
32 0903 2692 H
32 0904 2302 H
32 0905 972 H
32 0906 3072 H
32 0907 6540 H
32 0908 4165 H
32 0909 441 H
32 0910 109 H
32 0911 3907 H
32 1001 529 H
32 1002 9788 H
32 1003 7310 H
32 1004 144 H
32 1005 693 H
32 1006 9273 H
32 1007 370 H
32 1008 5307 H
32 1101 59 H
32 1102 159 H
32 1103 309 H
32 1104 412 H
32 1105 381 H
32 1106 1094 H
32 1107 1224 H
32 1108 1241 H
32 1109 290 H
32 1110 1002 H
32 1111 1338 H
32 1112 1353 H
32 1113 896 H
32 1114 1623 H
32 1115 875 H
32 1116 1032 H
32 1117 3844 H
32 1118 1241 H
32 1119 1318 H
32 1120 2156 H
32 1201 1350 H
32 1202 23 H
32 1203 750 H
32 1301 1437 H
32 1302 1605 H
32 1303 377 H
32 1304 729 H
32 1305 223 H
32 1306 431 H
32 1307 385 H
32 1308 140 H
32 1309 440 H
32 1310 545 H
32 1401 702 H
32 1402 1424 H
32 1403 577 H
32 1404 5074 H
32 1405 101 H
32 1406 509 H
32 1407 12 H
32 1408 -99 H
32 1409 -99 H
32 1410 296 H
32 1501 -99 H
32 1502 -99 H
32 1503 -99 H
32 1504 -99 H
32 1505 -99 H
32 1506 -99 H
32 1507 -99 H
32 1508 -99 H
32 1601 750 H
32 1602 929 H
32 1700 179 H
32 1801 859 H
32 1802 497 H
32 1803 -99 H
32 1804 6777 H
32 1901 1397 H
32 1902 381 H
32 1903 420 H
32 1904 2344 H
32 1905 1299 H
32 1906 5740 H
32 1907 13 H
32 1908 195 H
32 1909 4243 H
32 1911 346 H
32 2101 1 H
32 2102 2 H
32 2103 -99 H
32 2104 943 H
32 2105 1481 H
32 9998 22 H
32 0101 642 M
32 0102 46 M
32 0103 22 M
32 0104 864 M
32 0105 -99 M
32 0106 1028 M
32 0201 2526 M
32 0202 314 M
32 0203 97 M
32 0204 1141 M
32 0205 418 M
32 0206 164 M
32 0207 -99 M
32 0208 466 M
32 0209 6700 M
32 0210 138 M
32 0211 138 M
32 0212 508 M
32 0213 1231 M
32 0301 1184 M
32 0302 561 M
32 0401 691 M
32 0402 1495 M
32 0501 286 M
32 0502 142 M
32 0503 18 M
32 0504 1508 M
32 0505 1550 M
32 0506 955 M
32 0601 135 M
32 0602 191 M
32 0603 819 M
32 0604 662 M
32 0605 1236 M
32 0701 3 M
32 0702 217 M
32 0800 398 M
32 0901 497 M
32 0902 367 M
32 0903 954 M
32 0904 769 M
32 0905 1249 M
32 0906 2749 M
32 0907 6642 M
32 0908 5353 M
32 0909 254 M
32 0910 176 M
32 0911 2656 M
32 1001 614 M
32 1002 6187 M
32 1003 8463 M
32 1004 136 M
32 1005 383 M
32 1006 3895 M
32 1007 1231 M
32 1008 5563 M
32 1101 15 M
32 1102 124 M
32 1103 261 M
32 1104 364 M
32 1105 351 M
32 1106 732 M
32 1107 325 M
32 1108 1097 M
32 1109 255 M
32 1110 1192 M
32 1111 1539 M
32 1112 1591 M
32 1113 694 M
32 1114 1137 M
32 1115 258 M
32 1116 637 M
32 1117 3650 M
32 1118 937 M
32 1119 1095 M
32 1120 1354 M
32 1201 1541 M
32 1202 85 M
32 1203 885 M
32 1301 1473 M
32 1302 3148 M
32 1303 213 M
32 1304 977 M
32 1305 329 M
32 1306 691 M
32 1307 341 M
32 1308 169 M
32 1309 625 M
32 1310 488 M
32 1401 1042 M
32 1402 755 M
32 1403 424 M
32 1404 4500 M
32 1405 -99 M
32 1406 -99 M
32 1407 42 M
32 1408 105 M
32 1409 112 M
32 1410 870 M
32 1501 2 M
32 1502 159 M
32 1503 3791 M
32 1504 1441 M
32 1505 99 M
32 1506 -99 M
32 1507 44 M
32 1508 328 M
32 1601 369 M
32 1602 847 M
32 1700 140 M
32 1801 651 M
32 1802 707 M
32 1803 -99 M
32 1804 5211 M
32 1901 1582 M
32 1902 197 M
32 1903 826 M
32 1904 7435 M
32 1905 2044 M
32 1906 4267 M
32 1907 49 M
32 1908 210 M
32 1909 4907 M
32 1911 220 M
32 2101 33 M
32 2102 12 M
32 2103 -99 M
32 2104 661 M
32 2105 880 M
32 9999 8 M
36 0101 1166 H
36 0102 231 H
36 0103 766 H
36 0104 5118 H
36 0105 460 H
36 0106 2686 H
36 0201 7876 H
36 0202 5140 H
36 0203 431 H
36 0204 25 H
36 0205 -99 H
36 0206 -99 H
36 0207 3187 H
36 0208 3551 H
36 0209 23810 H
36 0210 519 H
36 0211 406 H
36 0212 -99 H
36 0213 2680 H
36 0301 2591 H
36 0302 1425 H
36 0401 4388 H
36 0402 2797 H
36 0501 849 H
36 0502 3034 H
36 0503 1630 H
36 0504 16979 H
36 0505 3689 H
36 0506 3881 H
36 0601 218 H
36 0602 156 H
36 0603 1236 H
36 0604 729 H
36 0605 6073 H
36 0701 33 H
36 0702 660 H
36 0800 853 H
36 0901 5402 H
36 0902 611 H
36 0903 5573 H
36 0904 4239 H
36 0905 1659 H
36 0906 4030 H
36 0907 15467 H
36 0908 11355 H
36 0909 3831 H
36 0910 243 H
36 0911 10906 H
36 1001 2387 H
36 1002 11314 H
36 1003 12060 H
36 1004 518 H
36 1005 1394 H
36 1006 14675 H
36 1007 997 H
36 1008 15365 H
36 1101 258 H
36 1102 585 H
36 1103 658 H
36 1104 877 H
36 1105 946 H
36 1106 2699 H
36 1107 1637 H
36 1108 1527 H
36 1109 1196 H
36 1110 1639 H
36 1111 2262 H
36 1112 1787 H
36 1113 1687 H
36 1114 1913 H
36 1115 2528 H
36 1116 2635 H
36 1117 4651 H
36 1118 2492 H
36 1119 3749 H
36 1120 3845 H
36 1201 3238 H
36 1202 505 H
36 1203 1951 H
36 1301 2846 H
36 1302 3251 H
36 1303 1024 H
36 1304 2998 H
36 1305 549 H
36 1306 1734 H
36 1307 2269 H
36 1308 268 H
36 1309 1565 H
36 1310 1606 H
36 1401 1641 H
36 1402 2719 H
36 1403 1458 H
36 1404 7083 H
36 1405 2639 H
36 1406 1411 H
36 1407 77 H
36 1408 -99 H
36 1409 -99 H
36 1410 949 H
36 1501 -99 H
36 1502 -99 H
36 1503 -99 H
36 1504 -99 H
36 1505 -99 H
36 1506 -99 H
36 1507 -99 H
36 1508 -99 H
36 1601 3543 H
36 1602 2042 H
36 1700 1098 H
36 1801 612 H
36 1802 657 H
36 1803 10 H
36 1804 7553 H
36 1901 5121 H
36 1902 1157 H
36 1903 831 H
36 1904 4770 H
36 1905 3147 H
36 1906 10236 H
36 1907 326 H
36 1908 1022 H
36 1909 12385 H
36 1911 546 H
36 2101 42 H
36 2102 5 H
36 2103 200 H
36 2104 2518 H
36 2105 2408 H
36 9998 3 H
36 0101 1184 M
36 0102 174 M
36 0103 429 M
36 0104 3714 M
36 0105 68 M
36 0106 2206 M
36 0201 4932 M
36 0202 1986 M
36 0203 364 M
36 0204 2531 M
36 0205 1132 M
36 0206 832 M
36 0207 -99 M
36 0208 573 M
36 0209 17609 M
36 0210 366 M
36 0211 316 M
36 0212 1289 M
36 0213 3254 M
36 0301 2146 M
36 0302 1048 M
36 0401 3130 M
36 0402 4793 M
36 0501 8647 M
36 0502 496 M
36 0503 285 M
36 0504 11692 M
36 0505 6819 M
36 0506 4006 M
36 0601 1407 M
36 0602 350 M
36 0603 1002 M
36 0604 788 M
36 0605 5007 M
36 0701 22 M
36 0702 851 M
36 0800 711 M
36 0901 9135 M
36 0902 652 M
36 0903 2294 M
36 0904 1132 M
36 0905 2817 M
36 0906 3477 M
36 0907 15067 M
36 0908 11574 M
36 0909 1292 M
36 0910 378 M
36 0911 7356 M
36 1001 2897 M
36 1002 9685 M
36 1003 16942 M
36 1004 362 M
36 1005 884 M
36 1006 6593 M
36 1007 2657 M
36 1008 13799 M
36 1101 190 M
36 1102 365 M
36 1103 616 M
36 1104 685 M
36 1105 621 M
36 1106 1854 M
36 1107 209 M
36 1108 1665 M
36 1109 1197 M
36 1110 1664 M
36 1111 2056 M
36 1112 2665 M
36 1113 692 M
36 1114 1927 M
36 1115 904 M
36 1116 1743 M
36 1117 5621 M
36 1118 1890 M
36 1119 2827 M
36 1120 2927 M
36 1201 3324 M
36 1202 306 M
36 1203 2733 M
36 1301 2887 M
36 1302 6451 M
36 1303 362 M
36 1304 2216 M
36 1305 1212 M
36 1306 1563 M
36 1307 1814 M
36 1308 436 M
36 1309 1255 M
36 1310 2092 M
36 1401 2006 M
36 1402 1795 M
36 1403 1282 M
36 1404 10033 M
36 1405 -99 M
36 1406 -99 M
36 1407 638 M
36 1408 750 M
36 1409 181 M
36 1410 2530 M
36 1501 13 M
36 1502 1569 M
36 1503 17200 M
36 1504 6915 M
36 1505 1037 M
36 1506 99 M
36 1507 251 M
36 1508 1924 M
36 1601 2499 M
36 1602 1627 M
36 1700 736 M
36 1801 466 M
36 1802 827 M
36 1803 134 M
36 1804 6330 M
36 1901 1944 M
36 1902 545 M
36 1903 863 M
36 1904 11686 M
36 1905 3850 M
36 1906 7246 M
36 1907 385 M
36 1908 1064 M
36 1909 10917 M
36 1911 531 M
36 2101 100 M
36 2102 52 M
36 2103 216 M
36 2104 1493 M
36 2105 2416 M
36 9999 316 M
28 0101 9643 H
28 0102 2240 H
28 0103 5435 H
28 0104 58923 H
28 0105 4563 H
28 0106 22358 H
28 0201 45670 H
28 0202 34073 H
28 0203 2398 H
28 0204 144 H
28 0205 -99 H
28 0206 -99 H
28 0207 16099 H
28 0208 22506 H
28 0209 166650 H
28 0210 2628 H
28 0211 3699 H
28 0212 -99 H
28 0213 20236 H
28 0301 11618 H
28 0302 10677 H
28 0401 15800 H
28 0402 17220 H
28 0501 5467 H
28 0502 21543 H
28 0503 25050 H
28 0504 184060 H
28 0505 31776 H
28 0506 83018 H
28 0601 2066 H
28 0602 963 H
28 0603 7898 H
28 0604 4173 H
28 0605 43677 H
28 0701 186 H
28 0702 4338 H
28 0800 3794 H
28 0901 14669 H
28 0902 2958 H
28 0903 26806 H
28 0904 23537 H
28 0905 13001 H
28 0906 23771 H
28 0907 69346 H
28 0908 86163 H
28 0909 18177 H
28 0910 1381 H
28 0911 63358 H
28 1001 10922 H
28 1002 76359 H
28 1003 39468 H
28 1004 2375 H
28 1005 7057 H
28 1006 99414 H
28 1007 4191 H
28 1008 77518 H
28 1101 1471 H
28 1102 3029 H
28 1103 5692 H
28 1104 7506 H
28 1105 4848 H
28 1106 13593 H
28 1107 10441 H
28 1108 10244 H
28 1109 6523 H
28 1110 10747 H
28 1111 14296 H
28 1112 13440 H
28 1113 9867 H
28 1114 11975 H
28 1115 12120 H
28 1116 12433 H
28 1117 29968 H
28 1118 17248 H
28 1119 23242 H
28 1120 25211 H
28 1201 11968 H
28 1202 990 H
28 1203 15757 H
28 1301 11280 H
28 1302 13390 H
28 1303 6251 H
28 1304 12320 H
28 1305 3061 H
28 1306 14607 H
28 1307 14715 H
28 1308 2122 H
28 1309 15702 H
28 1310 17499 H
28 1401 11645 H
28 1402 21526 H
28 1403 7947 H
28 1404 45084 H
28 1405 15731 H
28 1406 11600 H
28 1407 375 H
28 1408 -99 H
28 1409 -99 H
28 1410 3958 H
28 1501 -99 H
28 1502 -99 H
28 1503 -99 H
28 1504 -99 H
28 1505 -99 H
28 1506 -99 H
28 1507 -99 H
28 1508 -99 H
28 1601 23910 H
28 1602 23604 H
28 1700 22681 H
28 1801 3206 H
28 1802 2769 H
28 1803 1693 H
28 1804 61560 H
28 1901 16310 H
28 1902 7376 H
28 1903 5411 H
28 1904 33331 H
28 1905 12911 H
28 1906 48893 H
28 1907 3621 H
28 1908 5759 H
28 1909 77335 H
28 1911 5707 H
28 2101 239 H
28 2102 21 H
28 2103 909 H
28 2104 57971 H
28 2105 18706 H
28 9998 3177 H
28 0101 8857 M
28 0102 2429 M
28 0103 2787 M
28 0104 48877 M
28 0105 1935 M
28 0106 15042 M
28 0201 29808 M
28 0202 13421 M
28 0203 1415 M
28 0204 19477 M
28 0205 8183 M
28 0206 8336 M
28 0207 -99 M
28 0208 5108 M
28 0209 127687 M
28 0210 2190 M
28 0211 2339 M
28 0212 8722 M
28 0213 25411 M
28 0301 13018 M
28 0302 10377 M
28 0401 9547 M
28 0402 30841 M
28 0501 3907 M
28 0502 7146 M
28 0503 10025 M
28 0504 82892 M
28 0505 55847 M
28 0506 71807 M
28 0601 4152 M
28 0602 1123 M
28 0603 8230 M
28 0604 4090 M
28 0605 41126 M
28 0701 208 M
28 0702 4409 M
28 0800 3912 M
28 0901 20285 M
28 0902 2007 M
28 0903 12163 M
28 0904 7865 M
28 0905 16125 M
28 0906 20688 M
28 0907 81077 M
28 0908 80892 M
28 0909 6934 M
28 0910 2081 M
28 0911 46187 M
28 1001 13726 M
28 1002 65977 M
28 1003 56551 M
28 1004 2090 M
28 1005 5231 M
28 1006 41525 M
28 1007 13818 M
28 1008 76974 M
28 1101 1251 M
28 1102 2996 M
28 1103 4431 M
28 1104 3573 M
28 1105 4643 M
28 1106 11196 M
28 1107 1925 M
28 1108 13401 M
28 1109 5953 M
28 1110 13000 M
28 1111 14749 M
28 1112 13883 M
28 1113 5599 M
28 1114 14312 M
28 1115 2697 M
28 1116 9458 M
28 1117 32957 M
28 1118 12472 M
28 1119 18889 M
28 1120 22206 M
28 1201 11092 M
28 1202 902 M
28 1203 18669 M
28 1301 12552 M
28 1302 33165 M
28 1303 3253 M
28 1304 14378 M
28 1305 5636 M
28 1306 18600 M
28 1307 13931 M
28 1308 3254 M
28 1309 15855 M
28 1310 26941 M
28 1401 16563 M
28 1402 16118 M
28 1403 6154 M
28 1404 50143 M
28 1405 -99 M
28 1406 -99 M
28 1407 4673 M
28 1408 4318 M
28 1409 877 M
28 1410 14612 M
28 1501 55 M
28 1502 3525 M
28 1503 132934 M
28 1504 37227 M
28 1505 7741 M
28 1506 3477 M
28 1507 2574 M
28 1508 18523 M
28 1601 21457 M
28 1602 20192 M
28 1700 18565 M
28 1801 2615 M
28 1802 5023 M
28 1803 815 M
28 1804 50964 M
28 1901 13131 M
28 1902 3746 M
28 1903 4017 M
28 1904 86232 M
28 1905 11257 M
28 1906 35017 M
28 1907 2077 M
28 1908 7656 M
28 1909 73082 M
28 1911 6712 M
28 2101 233 M
28 2102 141 M
28 2103 610 M
28 2104 51975 M
28 2105 26724 M
28 9999 5412 M
30 0101 1387 H
30 0102 330 H
30 0103 1979 H
30 0104 11783 H
30 0105 1765 H
30 0106 5506 H
30 0201 9316 H
30 0202 8159 H
30 0203 443 H
30 0204 105 H
30 0205 -99 H
30 0206 -99 H
30 0207 2889 H
30 0208 6453 H
30 0209 32450 H
30 0210 844 H
30 0211 1031 H
30 0212 -99 H
30 0213 4989 H
30 0301 3343 H
30 0302 2034 H
30 0401 7704 H
30 0402 4323 H
30 0501 3158 H
30 0502 3753 H
30 0503 2477 H
30 0504 27535 H
30 0505 4368 H
30 0506 8588 H
30 0601 1101 H
30 0602 1005 H
30 0603 4056 H
30 0604 2274 H
30 0605 16652 H
30 0701 50 H
30 0702 1577 H
30 0800 1075 H
30 0901 4140 H
30 0902 2434 H
30 0903 9377 H
30 0904 5889 H
30 0905 1908 H
30 0906 6619 H
30 0907 16583 H
30 0908 27351 H
30 0909 2490 H
30 0910 201 H
30 0911 13806 H
30 1001 3726 H
30 1002 19528 H
30 1003 9456 H
30 1004 884 H
30 1005 1840 H
30 1006 20024 H
30 1007 945 H
30 1008 22751 H
30 1101 448 H
30 1102 648 H
30 1103 1178 H
30 1104 2128 H
30 1105 1700 H
30 1106 3882 H
30 1107 2755 H
30 1108 2416 H
30 1109 2089 H
30 1110 3122 H
30 1111 3400 H
30 1112 3086 H
30 1113 2446 H
30 1114 2516 H
30 1115 4302 H
30 1116 2975 H
30 1117 7753 H
30 1118 3470 H
30 1119 5542 H
30 1120 5905 H
30 1201 3017 H
30 1202 179 H
30 1203 2681 H
30 1301 1663 H
30 1302 2656 H
30 1303 828 H
30 1304 2463 H
30 1305 385 H
30 1306 1918 H
30 1307 3694 H
30 1308 1004 H
30 1309 1777 H
30 1310 3101 H
30 1401 3477 H
30 1402 4774 H
30 1403 2629 H
30 1404 12488 H
30 1405 2435 H
30 1406 2666 H
30 1407 106 H
30 1408 -99 H
30 1409 -99 H
30 1410 657 H
30 1501 -99 H
30 1502 -99 H
30 1503 -99 H
30 1504 -99 H
30 1505 -99 H
30 1506 -99 H
30 1507 -99 H
30 1508 -99 H
30 1601 6337 H
30 1602 4597 H
30 1700 2517 H
30 1801 2183 H
30 1802 1325 H
30 1803 385 H
30 1804 19572 H
30 1901 5077 H
30 1902 2430 H
30 1903 1195 H
30 1904 9952 H
30 1905 2778 H
30 1906 13689 H
30 1907 513 H
30 1908 1414 H
30 1909 12538 H
30 1911 1107 H
30 2101 66 H
30 2102 4 H
30 2103 283 H
30 2104 2808 H
30 2105 3152 H
30 9998 1858 H
30 0101 1739 M
30 0102 405 M
30 0103 503 M
30 0104 9489 M
30 0105 275 M
30 0106 3240 M
30 0201 5642 M
30 0202 2019 M
30 0203 227 M
30 0204 3449 M
30 0205 2418 M
30 0206 1258 M
30 0207 -99 M
30 0208 845 M
30 0209 20673 M
30 0210 518 M
30 0211 329 M
30 0212 3966 M
30 0213 6227 M
30 0301 4168 M
30 0302 1985 M
30 0401 4109 M
30 0402 7443 M
30 0501 7944 M
30 0502 622 M
30 0503 769 M
30 0504 14636 M
30 0505 7182 M
30 0506 8324 M
30 0601 8045 M
30 0602 623 M
30 0603 2361 M
30 0604 1435 M
30 0605 21912 M
30 0701 25 M
30 0702 1343 M
30 0800 1153 M
30 0901 6204 M
30 0902 2074 M
30 0903 3805 M
30 0904 1890 M
30 0905 2536 M
30 0906 6812 M
30 0907 18126 M
30 0908 22453 M
30 0909 743 M
30 0910 477 M
30 0911 9700 M
30 1001 3909 M
30 1002 13620 M
30 1003 12074 M
30 1004 683 M
30 1005 1197 M
30 1006 4704 M
30 1007 3209 M
30 1008 19357 M
30 1101 457 M
30 1102 443 M
30 1103 1081 M
30 1104 862 M
30 1105 1307 M
30 1106 2810 M
30 1107 466 M
30 1108 2551 M
30 1109 2486 M
30 1110 3839 M
30 1111 3167 M
30 1112 3223 M
30 1113 1312 M
30 1114 2760 M
30 1115 461 M
30 1116 2167 M
30 1117 8648 M
30 1118 2918 M
30 1119 4201 M
30 1120 4980 M
30 1201 2340 M
30 1202 276 M
30 1203 3159 M
30 1301 1911 M
30 1302 6045 M
30 1303 656 M
30 1304 2534 M
30 1305 642 M
30 1306 1451 M
30 1307 3217 M
30 1308 1690 M
30 1309 1633 M
30 1310 3456 M
30 1401 4762 M
30 1402 3882 M
30 1403 1932 M
30 1404 18004 M
30 1405 -99 M
30 1406 -99 M
30 1407 963 M
30 1408 1340 M
30 1409 275 M
30 1410 5898 M
30 1501 30 M
30 1502 1883 M
30 1503 35137 M
30 1504 13310 M
30 1505 2304 M
30 1506 355 M
30 1507 735 M
30 1508 4259 M
30 1601 5577 M
30 1602 3255 M
30 1700 2102 M
30 1801 1534 M
30 1802 1910 M
30 1803 212 M
30 1804 15638 M
30 1901 1734 M
30 1902 1331 M
30 1903 1303 M
30 1904 22462 M
30 1905 2957 M
30 1906 9898 M
30 1907 439 M
30 1908 1790 M
30 1909 10299 M
30 1911 933 M
30 2101 85 M
30 2102 126 M
30 2103 184 M
30 2104 1565 M
30 2105 4473 M
30 9999 2092 M
31 0101 603 H
31 0102 255 H
31 0103 191 H
31 0104 4978 H
31 0105 111 H
31 0106 1975 H
31 0201 4903 H
31 0202 3853 H
31 0203 279 H
31 0204 9 H
31 0205 -99 H
31 0206 -99 H
31 0207 2353 H
31 0208 2039 H
31 0209 16969 H
31 0210 183 H
31 0211 298 H
31 0212 -99 H
31 0213 1937 H
31 0301 1220 H
31 0302 894 H
31 0401 2193 H
31 0402 2254 H
31 0501 2071 H
31 0502 528 H
31 0503 1300 H
31 0504 34575 H
31 0505 5933 H
31 0506 5137 H
31 0601 3956 H
31 0602 269 H
31 0603 511 H
31 0604 360 H
31 0605 5590 H
31 0701 28 H
31 0702 355 H
31 0800 445 H
31 0901 2917 H
31 0902 344 H
31 0903 4012 H
31 0904 3052 H
31 0905 1219 H
31 0906 2312 H
31 0907 6309 H
31 0908 7418 H
31 0909 3511 H
31 0910 123 H
31 0911 6993 H
31 1001 1297 H
31 1002 7133 H
31 1003 1959 H
31 1004 399 H
31 1005 984 H
31 1006 8459 H
31 1007 358 H
31 1008 8546 H
31 1101 226 H
31 1102 392 H
31 1103 636 H
31 1104 569 H
31 1105 604 H
31 1106 1575 H
31 1107 1207 H
31 1108 1456 H
31 1109 1176 H
31 1110 1114 H
31 1111 1451 H
31 1112 1071 H
31 1113 1056 H
31 1114 1303 H
31 1115 972 H
31 1116 978 H
31 1117 2650 H
31 1118 2071 H
31 1119 2053 H
31 1120 2301 H
31 1201 1600 H
31 1202 97 H
31 1203 1159 H
31 1301 3573 H
31 1302 2911 H
31 1303 674 H
31 1304 1817 H
31 1305 406 H
31 1306 1397 H
31 1307 1581 H
31 1308 778 H
31 1309 1337 H
31 1310 2409 H
31 1401 688 H
31 1402 1390 H
31 1403 477 H
31 1404 3174 H
31 1405 937 H
31 1406 926 H
31 1407 48 H
31 1408 -99 H
31 1409 -99 H
31 1410 270 H
31 1501 -99 H
31 1502 -99 H
31 1503 -99 H
31 1504 -99 H
31 1505 -99 H
31 1506 -99 H
31 1507 -99 H
31 1508 -99 H
31 1601 1598 H
31 1602 2682 H
31 1700 1502 H
31 1801 316 H
31 1802 548 H
31 1803 -99 H
31 1804 4745 H
31 1901 1686 H
31 1902 905 H
31 1903 472 H
31 1904 1902 H
31 1905 1215 H
31 1906 4980 H
31 1907 87 H
31 1908 409 H
31 1909 7337 H
31 1911 590 H
31 2101 44 H
31 2102 -99 H
31 2103 172 H
31 2104 19346 H
31 2105 1439 H
31 9998 305 H
31 0101 661 M
31 0102 171 M
31 0103 174 M
31 0104 2504 M
31 0105 85 M
31 0106 1326 M
31 0201 2762 M
31 0202 1673 M
31 0203 250 M
31 0204 3170 M
31 0205 1109 M
31 0206 814 M
31 0207 -99 M
31 0208 328 M
31 0209 11649 M
31 0210 356 M
31 0211 288 M
31 0212 1040 M
31 0213 2101 M
31 0301 1141 M
31 0302 646 M
31 0401 911 M
31 0402 3644 M
31 0501 512 M
31 0502 250 M
31 0503 260 M
31 0504 32353 M
31 0505 7011 M
31 0506 7686 M
31 0601 7477 M
31 0602 127 M
31 0603 446 M
31 0604 364 M
31 0605 3866 M
31 0701 113 M
31 0702 335 M
31 0800 524 M
31 0901 2733 M
31 0902 275 M
31 0903 1809 M
31 0904 758 M
31 0905 1478 M
31 0906 1636 M
31 0907 4815 M
31 0908 5299 M
31 0909 1220 M
31 0910 148 M
31 0911 4359 M
31 1001 1622 M
31 1002 5778 M
31 1003 2491 M
31 1004 335 M
31 1005 591 M
31 1006 3189 M
31 1007 1599 M
31 1008 7717 M
31 1101 236 M
31 1102 230 M
31 1103 387 M
31 1104 376 M
31 1105 702 M
31 1106 1200 M
31 1107 206 M
31 1108 1250 M
31 1109 881 M
31 1110 1042 M
31 1111 1268 M
31 1112 1151 M
31 1113 525 M
31 1114 1347 M
31 1115 265 M
31 1116 691 M
31 1117 2702 M
31 1118 1228 M
31 1119 1211 M
31 1120 1675 M
31 1201 884 M
31 1202 102 M
31 1203 1764 M
31 1301 2292 M
31 1302 3499 M
31 1303 296 M
31 1304 1454 M
31 1305 563 M
31 1306 1291 M
31 1307 1416 M
31 1308 1126 M
31 1309 1490 M
31 1310 3474 M
31 1401 1083 M
31 1402 995 M
31 1403 420 M
31 1404 3050 M
31 1405 -99 M
31 1406 -99 M
31 1407 417 M
31 1408 404 M
31 1409 91 M
31 1410 1892 M
31 1501 11 M
31 1502 519 M
31 1503 11772 M
31 1504 6453 M
31 1505 246 M
31 1506 32 M
31 1507 210 M
31 1508 1722 M
31 1601 1136 M
31 1602 2185 M
31 1700 667 M
31 1801 207 M
31 1802 933 M
31 1803 -99 M
31 1804 4121 M
31 1901 883 M
31 1902 281 M
31 1903 638 M
31 1904 4461 M
31 1905 1256 M
31 1906 3679 M
31 1907 73 M
31 1908 662 M
31 1909 5047 M
31 1911 443 M
31 2101 25 M
31 2102 11 M
31 2103 134 M
31 2104 16384 M
31 2105 1919 M
31 9999 966 M
1 0101 633 H
1 0102 91 H
1 0103 669 H
1 0104 2401 H
1 0105 65 H
1 0106 1057 H
1 0201 2136 H
1 0202 2152 H
1 0203 133 H
1 0204 2 H
1 0205 -99 H
1 0206 -99 H
1 0207 1063 H
1 0208 1502 H
1 0209 9761 H
1 0210 296 H
